,Data,value,capodanno,epifania,pasqua,ferragosto,natale,ultimodellanno,sabato,domenica,vigilia,santostefano,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
251,2010-09-09,165.354818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,2010-09-10,157.8523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,2010-09-11,137.514346,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
254,2010-09-12,130.887429,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
255,2010-09-13,150.32528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,2010-09-14,163.33873400000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257,2010-09-15,152.33911899999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258,2010-09-16,145.866978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,2010-09-17,154.607292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,2010-09-18,137.80414199999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
261,2010-09-19,112.495563,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
262,2010-09-20,136.448521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,2010-09-21,139.708144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,2010-09-22,204.444179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265,2010-09-23,140.24451399999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,2010-09-24,135.655281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,2010-09-25,131.208806,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
268,2010-09-26,115.254805,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
269,2010-09-27,130.25368400000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,2010-09-28,135.40973300000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,2010-09-29,129.565678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,2010-09-30,137.215601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,2010-10-01,126.366487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,2010-10-02,130.593334,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
275,2010-10-03,98.204012,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
276,2010-10-04,143.560108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,2010-10-05,141.861622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,2010-10-06,184.102662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,2010-10-07,136.815822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,2010-10-08,139.813922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,2010-10-09,120.77316,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
282,2010-10-10,93.745553,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
283,2010-10-11,125.086075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,2010-10-12,139.31288899999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285,2010-10-13,131.077232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
286,2010-10-14,129.989777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,2010-10-15,132.89254499999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
288,2010-10-16,112.398557,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
289,2010-10-17,118.123289,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
290,2010-10-18,169.423686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,2010-10-19,154.547935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292,2010-10-20,168.489506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,2010-10-21,170.859139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294,2010-10-22,159.783691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295,2010-10-23,131.505391,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
296,2010-10-24,110.566333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
297,2010-10-25,142.913445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298,2010-10-26,146.180208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299,2010-10-27,141.167553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300,2010-10-28,141.859976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301,2010-10-29,130.31636799999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302,2010-10-30,154.349531,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
303,2010-10-31,107.271718,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
304,2010-11-01,96.286178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305,2010-11-02,199.309108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306,2010-11-03,118.268842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307,2010-11-04,114.37766200000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,2010-11-05,121.933983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309,2010-11-06,116.67866399999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
310,2010-11-07,94.555191,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
311,2010-11-08,124.135246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312,2010-11-09,127.449268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
313,2010-11-10,125.614642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314,2010-11-11,120.055341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315,2010-11-12,121.137708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
316,2010-11-13,113.692335,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
317,2010-11-14,102.501297,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
318,2010-11-15,128.308548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,2010-11-16,128.34562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320,2010-11-17,128.22813200000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321,2010-11-18,122.108257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322,2010-11-19,138.440312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323,2010-11-20,112.850117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
324,2010-11-21,99.85679,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
325,2010-11-22,125.05848600000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
326,2010-11-23,131.170096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
327,2010-11-24,129.233642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328,2010-11-25,132.376216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329,2010-11-26,140.336309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330,2010-11-27,117.523704,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
331,2010-11-28,103.583673,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
332,2010-11-29,139.534129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333,2010-11-30,138.12280900000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334,2010-12-01,143.24688500000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,2010-12-02,143.608567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
336,2010-12-03,137.390054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
337,2010-12-04,128.642492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
338,2010-12-05,101.463823,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
339,2010-12-06,131.828871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340,2010-12-07,141.824575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341,2010-12-08,121.346106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342,2010-12-09,127.481076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,2010-12-10,123.987383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
344,2010-12-11,124.644759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
345,2010-12-12,114.049997,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
346,2010-12-13,145.0891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347,2010-12-14,147.462945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348,2010-12-15,151.013151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349,2010-12-16,141.346808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,2010-12-17,141.35345900000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
351,2010-12-18,130.704383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
352,2010-12-19,117.189632,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
353,2010-12-20,129.412246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
354,2010-12-21,133.366774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
355,2010-12-22,124.396786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
356,2010-12-23,111.85998899999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357,2010-12-24,121.952715,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
358,2010-12-25,99.394193,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
359,2010-12-26,133.368991,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
360,2010-12-27,117.740141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361,2010-12-28,116.86496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362,2010-12-29,112.35411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363,2010-12-30,111.562255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
364,2010-12-31,94.812795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
365,2011-01-01,130.248131,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
366,2011-01-02,134.31024399999998,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
367,2011-01-03,129.471787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
368,2011-01-04,136.400463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
369,2011-01-05,128.340472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
370,2011-01-06,104.578098,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
371,2011-01-07,130.282928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372,2011-01-08,129.464093,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
373,2011-01-09,134.451656,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
374,2011-01-10,140.02002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375,2011-01-11,136.621218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,2011-01-12,136.927363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,2011-01-13,135.792581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,2011-01-14,143.559364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
379,2011-01-15,129.133639,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
380,2011-01-16,89.960581,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
381,2011-01-17,132.933352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
382,2011-01-18,142.56222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
383,2011-01-19,139.401135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384,2011-01-20,137.715549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385,2011-01-21,141.448299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
386,2011-01-22,125.321274,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
387,2011-01-23,105.682086,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
388,2011-01-24,144.207868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,2011-01-25,141.546458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390,2011-01-26,139.921783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
391,2011-01-27,137.591611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
392,2011-01-28,135.50552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
393,2011-01-29,129.294882,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
394,2011-01-30,133.39668500000002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
395,2011-01-31,144.986398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
396,2011-02-01,132.976822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
397,2011-02-02,130.839768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,2011-02-03,130.262403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
399,2011-02-04,133.261879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,2011-02-05,122.630198,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
401,2011-02-06,115.835604,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
402,2011-02-07,141.410819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
403,2011-02-08,139.76658500000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
404,2011-02-09,141.357446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
405,2011-02-10,136.621951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
406,2011-02-11,141.828811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
407,2011-02-12,125.436297,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
408,2011-02-13,134.92668700000002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
409,2011-02-14,136.584054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
410,2011-02-15,144.162265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,2011-02-16,138.66086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
412,2011-02-17,140.196831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
413,2011-02-18,163.193876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
414,2011-02-19,121.697771,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
415,2011-02-20,121.226452,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
416,2011-02-21,166.765658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
417,2011-02-22,160.12749399999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
418,2011-02-23,147.27178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
419,2011-02-24,172.984725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
420,2011-02-25,159.11723700000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,2011-02-26,142.518131,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
422,2011-02-27,117.523624,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
423,2011-02-28,151.461836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,2011-03-01,154.124492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
425,2011-03-02,152.952223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
426,2011-03-03,146.917622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
427,2011-03-04,146.431728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
428,2011-03-05,128.496202,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
429,2011-03-06,116.93265,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
430,2011-03-07,150.480885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
431,2011-03-08,149.581991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
432,2011-03-09,160.608972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,2011-03-10,146.066371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
434,2011-03-11,146.008561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
435,2011-03-12,130.33768700000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
436,2011-03-13,106.351537,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
437,2011-03-14,145.043289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,2011-03-15,150.651307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
439,2011-03-16,143.901524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440,2011-03-17,125.062291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441,2011-03-18,185.117401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,2011-03-19,142.12278899999995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
443,2011-03-20,110.515622,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
444,2011-03-21,144.601774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,2011-03-22,146.72333400000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
446,2011-03-23,143.885547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
447,2011-03-24,144.167288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,2011-03-25,164.23372700000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449,2011-03-26,137.355098,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
450,2011-03-27,133.512256,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
451,2011-03-28,135.536914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,2011-03-29,144.658054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,2011-03-30,144.78600500000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,2011-03-31,139.672754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,2011-04-01,132.260512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
456,2011-04-02,135.678788,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
457,2011-04-03,125.676938,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
458,2011-04-04,137.71242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
459,2011-04-05,137.413105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460,2011-04-06,130.50177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
461,2011-04-07,161.508994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,2011-04-08,133.976382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
463,2011-04-09,130.84536,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
464,2011-04-10,98.872632,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
465,2011-04-11,132.32716399999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,2011-04-12,128.116758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
467,2011-04-13,129.113439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,2011-04-14,147.442854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,2011-04-15,149.067157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470,2011-04-16,137.984046,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
471,2011-04-17,120.422083,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
472,2011-04-18,136.46911799999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
473,2011-04-19,135.16499299999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
474,2011-04-20,181.416487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
475,2011-04-21,133.855564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,2011-04-22,125.543204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
477,2011-04-23,109.999595,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
478,2011-04-24,141.908021,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
479,2011-04-25,84.593698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
480,2011-04-26,180.100131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,2011-04-27,147.732557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
482,2011-04-28,143.441067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
483,2011-04-29,137.045875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
484,2011-04-30,150.385018,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
485,2011-05-01,113.250972,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
486,2011-05-02,137.600705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
487,2011-05-03,159.025496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
488,2011-05-04,151.291743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
489,2011-05-05,151.35697199999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
490,2011-05-06,148.562612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
491,2011-05-07,142.80831,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
492,2011-05-08,129.46871299999998,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
493,2011-05-09,144.282367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
494,2011-05-10,148.611331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
495,2011-05-11,152.869334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
496,2011-05-12,154.280429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
497,2011-05-13,147.441024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
498,2011-05-14,147.093802,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
499,2011-05-15,128.251769,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
500,2011-05-16,148.264422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
501,2011-05-17,148.47299999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
502,2011-05-18,147.471914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
503,2011-05-19,162.741539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
504,2011-05-20,161.630628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505,2011-05-21,138.70940900000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
